,oil,gas,dp
167078,33418.675050000005,208.99016,2294.937021
147395,33418.675050000005,208.99016,2294.937021
100724,33417.713050000006,211.33361000000002,2120.8517870601163
81041,33417.713050000006,211.33361000000002,2120.8517870601163
83228,33417.71205,211.33350000000004,2120.8527750601124
102911,33417.71205,211.33350000000004,2120.8527750601124
98537,33417.67205000001,211.3333,2120.841054060341
78854,33417.67205000001,211.3333,2120.841054060341
159782,33417.60405,211.33292999999998,2120.2488840010583
140099,33417.60405,211.33292999999998,2120.2488840010583
164837,33417.27005000001,208.98172,2294.172979
145154,33417.27005000001,208.98172,2294.172979
167024,33417.26005000001,208.98172,2294.16974
149528,33417.26005000001,208.98162,2294.17197
147341,33417.26005000001,208.98172,2294.16974
169211,33417.26005000001,208.98162,2294.17197
109499,33417.191640000005,215.73275180000002,2266.130564846628
89816,33417.191640000005,215.73275180000002,2266.130564846628
105125,33417.19154,215.73275180000002,2266.1305647447048
85442,33417.19154,215.73275180000002,2266.1305647447048
107312,33417.19154,215.73275070000003,2266.13056462402
87629,33417.19154,215.73275070000003,2266.13056462402
144491,33416.99394000001,215.72596520000002,2265.4209264852725
164174,33416.99394000001,215.72596520000002,2265.4209264852725
168548,33416.97394000001,215.72586520000002,2265.4166965298714
146678,33416.97394000001,215.72586520000002,2265.4166965259715
148865,33416.97394000001,215.72586520000002,2265.4166965298714
166361,33416.97394000001,215.72586520000002,2265.4166965259715
81068,33416.27805,211.32647,2120.9000082225807
100751,33416.27805,211.32647,2120.9000082225807
83255,33416.27805,211.32647,2120.9000082222915
102938,33416.27805,211.32647,2120.9000082222915
78881,33416.23805,211.32617000000002,2120.889288164753
98564,33416.23805,211.32617000000002,2120.889288164753
29243,33416.08405000001,208.97605999999996,2294.222342
48926,33416.08405000001,208.97605999999996,2294.222342
46739,33416.08405000001,208.97605999999996,2294.224572
27056,33416.08405000001,208.97605999999996,2294.224572
31430,33416.08305000001,208.97605999999996,2294.224572
51113,33416.08305000001,208.97605999999996,2294.224572
51167,33415.43805000001,208.97325999999998,2294.2815379999997
29297,33415.43805000001,208.97325999999998,2294.278307
46793,33415.43805000001,208.97325999999998,2294.2815379999997
27110,33415.43805000001,208.97325999999998,2294.2815379999997
48980,33415.43805000001,208.97325999999998,2294.278307
31484,33415.43805000001,208.97325999999998,2294.2815379999997
980,33401.95204000001,215.138479,2288.1972107218194
5354,33401.95204000001,215.138488,2288.1962108149437
3167,33401.94204000001,215.138478,2288.194090845485
22896,33398.71804,209.20139099999997,1840.5581880078016
42579,33398.71804,209.20139099999997,1840.5581880078016
44766,33398.71704,209.20130999999998,1840.5570981686687
25083,33398.71704,209.20130999999998,1840.5570981686687
40392,33398.69804,209.20130099999997,1840.555058017743
20709,33398.69804,209.20130099999997,1840.555058017743
83970,33395.673019999995,207.04779365000002,1946.3854217998696
103653,33395.673019999995,207.04779365000002,1946.3854217998696
81783,33395.67232,207.04786212000002,1946.3849127866574
101466,33395.67232,207.04786212000002,1946.3849127866574
79596,33395.63682,207.04775117,1946.3832354751837
99279,33395.63682,207.04775117,1946.3832354751837
146687,33393.75404,215.64279587000001,2264.281467538862
166370,33393.75404,215.64279587000001,2264.281467538862
123345,33392.80703000001,213.194527,2151.535985039003
118971,33392.80703000001,213.194516,2151.535963311182
121158,33392.677030000006,213.19352699999996,2151.50904936886
85424,33387.909640000005,215.61869008,2262.7809611142698
105107,33387.909640000005,215.61869008,2262.7809611142698
147503,33360.16005,210.64164999999997,2113.9288333172567
167186,33360.16005,210.64164999999997,2113.9288333172567
149690,33359.800050000005,210.63924999999998,2113.8506625176346
164999,33359.800050000005,210.63924999999998,2113.8496635133274
169373,33359.800050000005,210.63924999999998,2113.8506625176346
145316,33359.800050000005,210.63924999999998,2113.8496635133274
167240,33359.73105000001,210.64050999999998,2114.1771397213734
147557,33359.73105000001,210.64050999999998,2114.1771397213734
149744,33359.54105000001,210.63930999999997,2114.1391997995524
169427,33359.54105000001,210.63930999999997,2114.1391997995524
145370,33359.531050000005,210.63921,2114.1381998009206
165053,33359.531050000005,210.63921,2114.1381998009206
49088,33358.41405000001,210.63309,2114.040809255282
29405,33358.41405000001,210.63309,2114.040809255282
27218,33358.05405000001,210.63058999999998,2113.961628387276
31592,33358.05405000001,210.63058999999998,2113.9616283955315
46901,33358.05405000001,210.63058999999998,2113.961628387276
51275,33358.05405000001,210.63058999999998,2113.9616283955315
161996,33357.46005000001,211.0446,2115.6312701992933
142313,33357.46005000001,211.0446,2115.6312701992933
49142,33356.97905,210.62593,2114.1308673252433
29459,33356.97905,210.62593,2114.1308673252433
31646,33356.61905000001,210.62343,2114.0516865216646
27272,33356.61905000001,210.62343,2114.0516865224868
51329,33356.61905000001,210.62343,2114.0516865216646
46955,33356.61905000001,210.62343,2114.0516865224868
109648,33353.96683,209.4820857,1951.279694380969
89965,33353.96683,209.4820857,1951.279694380969
85591,33353.932029999996,209.4820549,1951.2786551208337
105274,33353.932029999996,209.4820549,1951.2786551208337
107461,33353.931829999994,209.4820547,1951.2778954505395
87778,33353.931829999994,209.4820547,1951.2778954505395
5250,33352.49603,209.03267700000004,1965.8347738861028
3063,33352.49003,209.032673,1965.833208210941
876,33352.49003,209.03267400000004,1965.8331683574715
60077,33332.93504000001,214.406882,2225.402310762688
64451,33332.92304,214.40686499999998,2225.402166266944
62264,33332.48704,214.404205,2225.3159661804975
50431,33331.856040000006,214.752596,2230.4902770000003
30748,33331.856040000006,214.752596,2230.4902770000003
48244,33331.56104000001,214.751239,2230.4481216000004
28561,33331.56104000001,214.751239,2230.4481216000004
46057,33331.48304000001,214.75092299999997,2230.4433148230332
26374,33331.48304000001,214.75092299999997,2230.4433148230332
28588,33330.80804000001,214.746304,2230.2874701
48271,33330.80804000001,214.746304,2230.2874701
30775,33330.69404000001,214.745878,2230.2704110000004
50458,33330.69404000001,214.745878,2230.2704110000004
46084,33330.670040000005,214.74556,2230.2608579092966
26401,33330.670040000005,214.74556,2230.2608579092966
60023,33324.992040000005,214.366597,2224.451188962995
64397,33324.98904000001,214.36647000000002,2224.4541532620847
62210,33324.65604000001,214.364406,2224.387318872346
3222,33323.91703000001,210.34726099999997,1852.6651108002475
5409,33323.91603000001,210.34717999999998,1852.664020961114
1035,33323.89703000001,210.347161,1852.661990796088
28643,33322.952040000004,214.70582900000002,2229.6405091315487
48326,33322.952040000004,214.70582900000002,2229.6405091315487
30830,33322.95004000001,214.705825,2229.640475032242
50513,33322.95004000001,214.705825,2229.640475032242
30857,33322.64504000001,214.704306,2229.6641167
50540,33322.64504000001,214.704306,2229.6641167
48353,33322.642040000006,214.70429500000003,2229.6641046222835
28670,33322.642040000006,214.70429500000003,2229.6641046222835
46139,33322.468040000014,214.702935,2229.5472349241745
26456,33322.468040000014,214.702935,2229.5472349241745
38043,33322.37603000001,206.888388,2136.10794265
57726,33322.37603000001,206.888388,2136.10794265
33669,33322.35403000001,206.888236,2136.1018125
53352,33322.35403000001,206.888236,2136.1018125
35856,33322.35403000001,206.88823499999998,2136.1018023113375
55539,33322.35403000001,206.88823499999998,2136.1018023113375
46166,33322.16304000001,214.701416,2229.5718767
26483,33322.16304000001,214.701416,2229.5718767
30749,33322.03704,214.705973,2230.4138586999998
50432,33322.03704,214.705973,2230.4138586999998
48245,33322.03504000001,214.70596799999998,2230.4128365
28562,33322.03504000001,214.70596799999998,2230.4128365
26375,33321.79304000001,214.704676,2230.3682154270036
46058,33321.79304000001,214.704676,2230.3682154270036
160677,33316.492240000014,212.40739589999998,2024.5602371051982
140994,33316.492240000014,212.40739589999998,2024.5602371051982
138807,33316.47224000002,212.40729599999997,2024.556108321024
143181,33316.47224000002,212.40729599999997,2024.5561405219905
162864,33316.47224000002,212.40729599999997,2024.5561405219905
158490,33316.47224000002,212.40729599999997,2024.556108321024
28589,33316.33004000001,214.676022,2229.949725731438
50459,33316.33004000001,214.676022,2229.9497256310106
48272,33316.33004000001,214.676022,2229.949725731438
30776,33316.33004000001,214.676022,2229.9497256310106
46085,33315.84904000001,214.67313199999998,2229.8574865523597
26402,33315.84904000001,214.67313199999998,2229.8574865523597
48236,33314.15604,214.670602,2230.7649805
50423,33314.15604,214.670591,2230.7659795
28553,33314.15604,214.670602,2230.7649805
30740,33314.15604,214.670591,2230.7659795
46049,33313.92404000001,214.669302,2230.7203606270036
26366,33313.92404000001,214.669302,2230.7203606270036
50450,33310.837040000006,214.65105000000003,2230.2013193212206
28580,33310.837040000006,214.65105000000003,2230.2013204213044
48263,33310.837040000006,214.65105000000003,2230.2013204213044
30767,33310.837040000006,214.65105000000003,2230.2013193212206
46076,33310.35504000001,214.64816000000002,2230.109080315831
26393,33310.35504000001,214.64816000000002,2230.109080315831
1082,33302.99605000001,207.84258,2111.897999
5456,33302.99605000001,207.84257000000002,2111.897999
3269,33302.48605000001,207.83936,2111.792199
123554,33302.38605000001,207.83995000000004,2111.9587899999997
119180,33302.32605,207.83935000000002,2111.9452699999997
121367,33301.75605,207.83595000000003,2111.82708
18792,33286.90004000001,206.66318,2275.015687
16605,33286.890040000006,206.66308,2275.0115460376687
14418,33286.88904000001,206.66317,2275.0136840000005
14472,33286.193040000006,206.65705,2274.772131
18846,33286.193040000006,206.65706,2274.772131
16659,33286.193040000006,206.65695,2274.771111
134703,33285.06904000001,206.6517,2274.818495
136890,33285.06904000001,206.6517,2274.8184969999998
132516,33285.05904000001,206.6517,2274.817496
134757,33284.945040000006,206.65046,2274.705593043158
132570,33284.935040000004,206.65026,2274.7023326443923
136944,33284.935040000004,206.65026,2274.7023330821985
16661,33283.34704000001,206.64266,2274.7653340500838
16607,33283.34404,206.64263000000003,2274.765319060236
14474,33283.31704,206.64246,2274.7599540516903
18848,33283.31704,206.64246,2274.7599540465626
14420,33283.314040000005,206.64243000000002,2274.759949104318
18794,33283.314040000005,206.64243000000002,2274.7599491047395
134705,33283.286040000006,206.64234,2274.7675560132125
136892,33283.25604,206.64213999999998,2274.763166031312
132518,33283.25604,206.64213999999998,2274.7630860374834
134759,33283.24504,206.64213,2274.768131276017
132572,33283.21504,206.64193,2274.7637613875236
16613,33282.589040000006,206.63906000000003,2274.79281192502
14426,33282.55904000001,206.63886000000002,2274.7876920946997
18800,33282.55904000001,206.63886000000002,2274.78768263637
134711,33282.51404000001,206.6386,2274.794648161297
16667,33282.48504000001,206.63851000000003,2274.7973061816747
136898,33282.48404,206.6384,2274.7913782354835
132524,33282.48404,206.6384,2274.7912782423978
14480,33282.45504,206.63831000000002,2274.791926261667
18854,33282.45504,206.63831000000002,2274.7919262547025
134765,33282.39004000001,206.63807000000003,2274.799231507537
136952,33282.37004000001,206.63787000000002,2274.7949696979226
132578,33282.36004000001,206.63787000000002,2274.794851709863
136946,33281.66304,206.63451000000003,2274.9071240000003
174125,33281.49404000001,206.63371,2274.8322050193733
154442,33281.49404000001,206.63371,2274.8322050193733
174071,33281.47304000001,206.63359,2274.8336592144683
154388,33281.47304000001,206.63359,2274.8336592144683
171938,33281.46504000001,206.63351,2274.8277260268555
152255,33281.46504000001,206.63351,2274.8277260268555
156629,33281.46504000001,206.63351,2274.8278360261743
176312,33281.46504000001,206.63351,2274.8278360261743
152201,33281.443040000006,206.63339,2274.8292793108667
171884,33281.443040000006,206.63339,2274.8292793108667
176258,33281.443040000006,206.63339,2274.8293893054365
156575,33281.443040000006,206.63339,2274.8293893054365
173637,33280.63704,206.88206000000002,2244.0375350442314
153954,33280.63704,206.88206000000002,2244.0375350442314
36344,33280.61404000001,206.6296,2274.8630912313265
56027,33280.61404000001,206.6296,2274.8630912313265
151767,33280.60704,206.88186000000002,2244.034285062783
175824,33280.60704,206.88186000000002,2244.03427509899
171450,33280.60704,206.88186000000002,2244.034285062783
156141,33280.60704,206.88186000000002,2244.03427509899
38531,33280.583040000005,206.6294,2274.8577113219612
34157,33280.583040000005,206.6294,2274.8577113275937
53840,33280.583040000005,206.6294,2274.8577113275937
58214,33280.583040000005,206.6294,2274.8577113219612
36290,33280.42504,206.6286,2274.870574
55973,33280.42504,206.6286,2274.870574
34103,33280.39504,206.6284,2274.865194
58160,33280.39504,206.6284,2274.8651950000003
38477,33280.39504,206.6284,2274.8651950000003
53786,33280.39504,206.6284,2274.865194
134219,33279.94404,206.62628,2274.888596037673
132032,33279.91404,206.62607,2274.883216069194
16121,33279.47404000001,206.62398,2274.904913060113
18308,33279.44404000001,206.62377999999998,2274.8994231051847
13934,33279.44404000001,206.62377999999998,2274.899423105112
134273,33279.38704000001,206.62362000000002,2274.807604
132086,33279.31704,206.62320000000003,2274.9048890179006
136406,33278.63304000001,206.61998,2275.0412920000003
136460,33278.62604000001,206.6198,2275.028983
16175,33278.62004,206.61994,2274.936116037176
13988,33278.59004,206.61974,2274.9307360748016
18362,33278.59004,206.61974,2274.9307370739343
134225,33277.42104000001,206.61414,2274.97795702115
132038,33277.40104000001,206.61393999999999,2274.9746060436883
136412,33277.39104000001,206.61393999999999,2274.974506043267
134279,33277.01404000001,206.61226000000002,2274.9929530848053
136466,33276.98404,206.61206,2274.9886931022643
132092,33276.98404,206.61206,2274.988583143094
111604,33276.78403000001,201.13796800000003,1928.6786417944688
91921,33276.78403000001,201.13796800000003,1928.6786417944688
153902,33276.46904000001,206.60961,2275.01286264168
173585,33276.46904000001,206.60961,2275.01286264168
